week_num,plot_id,alert_count,days_observed,action_count,avg_delay,max_delay,avg_stress,max_stress,avg_delta,same_day_actions,delayed_actions,alert_rate,action_rate,response_gap,delay_score,urgency_score,urgency_100,rank,crop,treatment,greenhouse_id,farm_id,season_roi,precision_benefit_cad,season_profit_cad,season_yield_kg_m2,marketable_ratio,verdict
10,P0078,2,7,1,0.14285714285714285,1,0.5127175159391031,0.6109830292014878,-0.0023862487142857144,6,1,0.2857142857142857,0.5,0.5,0.07142857142857142,0.42653606882345224,57.6,41,Strawberry,Low N,GH009,F06,0.52166501735489,526.631189022443,810.201829265296,4.80975850115321,0.872133641231441,Monitor
10,P0079,1,7,0,0.0,0,0.42562978385883715,0.6369609762972546,0.0,7,0,0.14285714285714285,0.0,1.0,0.0,0.49049867623318755,66.3,24,Strawberry,High Light,GH017,F08,1.2,1232.4297927435,1896.04583498999,5.57700592737299,0.899051101405833,Monitor
10,P0080,3,7,3,0.14285714285714285,1,0.5098930552843033,0.6499966413606716,-0.011775422857142856,6,1,0.42857142857142855,1.0,0.0,0.07142857142857142,0.3778557994014115,51.0,62,Strawberry,Control,GH016,F05,0.575575037011669,521.174942283103,801.807603512467,4.55946686453308,0.904139114896394,Acting & Working
10,P0081,1,7,1,0.14285714285714285,1,0.4585210384554017,0.6423914149653089,-0.0008431451428571429,6,1,0.14285714285714285,1.0,0.0,0.07142857142857142,0.303385137414695,41.0,79,Strawberry,High Light,GH003,F08,0.576688485651695,645.546731101709,993.148817079553,5.12771482705914,0.883356038899502,Acting & Working
10,P0082,3,7,4,0.0,0,0.5360824649990793,0.6074233731596216,-0.038052829999999996,7,0,0.42857142857142855,1.3333333333333333,-0.33333333333333326,0.0,0.2834455397400391,38.3,84,Strawberry,Reduced Pest,GH003,F08,0.496845027587207,460.373571104143,708.267032467912,5.63796423225251,0.864781526374254,Acting & Working
10,P0083,3,7,2,0.14285714285714285,1,0.5264707377553765,0.6259154931206882,-0.01574064442857143,6,1,0.42857142857142855,0.6666666666666666,0.33333333333333337,0.07142857142857142,0.43489000677208484,58.7,38,Tomato,Control,GH004,F01,0.465658701787115,412.865220539985,635.177262369208,9.98508060824446,0.877524310232716,Monitor
10,P0084,5,7,3,0.42857142857142855,1,0.5676042707351925,0.6608655441629782,-0.010950598881401359,4,3,0.7142857142857143,0.6,0.4,0.21428571428571427,0.555060503379477,75.0,11,Strawberry,Control,GH011,F05,0.585657781052551,626.769542663137,964.260834866364,4.8640994909725,0.959329613370807,Monitor
10,P0085,1,7,1,0.0,0,0.45504485398369393,0.6695718290278432,-0.017491170142857143,7,0,0.14285714285714285,1.0,0.0,0.0,0.303543017325423,41.0,79,Cucumber,Integrated Pest,GH007,F04,0.251394053504475,169.203053034416,260.312389283717,7.6362208734028,0.979170118459916,Acting & Working
10,P0086,2,7,2,0.2857142857142857,2,0.4407124719511404,0.6554130160317624,-0.015561510857142857,6,1,0.2857142857142857,1.0,0.0,0.14285714285714285,0.3550223492698478,48.0,65,Strawberry,High Light,GH018,F06,1.2,1058.76095137447,1628.86300211457,5.32997727602549,0.891894394350986,Acting & Working
10,P0087,5,7,3,0.2857142857142857,2,0.5947031801098023,0.7210498101253926,-0.021358197428571427,6,1,0.7142857142857143,0.6,0.4,0.14285714285714285,0.5684199240501572,76.8,10,Strawberry,Shade,GH010,F03,0.477636516985021,396.258078770856,609.627813493625,4.00292118401797,0.904645127226899,Monitor
10,P0088,0,7,2,0.14285714285714285,1,0.4562755303599358,0.5018377108288037,-0.017940924714285714,6,1,0.0,0.0,1.0,0.07142857142857142,0.41144937004580723,55.6,50,Strawberry,High Light,GH010,F03,0.320068960517589,339.686175038893,522.59411544445,5.33627693812642,0.886898397512777,Monitor
10,P0089,0,7,0,0.0,0,0.46217775576526726,0.5208684230565663,0.0,7,0,0.0,0.0,1.0,0.0,0.40834736922262654,55.2,53,Cucumber,High N,GH012,F04,0.19292678448145,145.26158485653,223.479361317739,8.35346648488065,0.891161418699999,Monitor
10,P0090,0,7,0,0.0,0,0.48273337254130183,0.5350091438592328,0.0,7,0,0.0,0.0,1.0,0.0,0.41400365754369317,55.9,49,Strawberry,Integrated Pest,GH013,F08,0.618451320452157,550.799002727555,847.383081119315,5.30119422304639,0.936204289226477,Monitor
10,P0091,2,7,2,0.2857142857142857,2,0.4600080972153986,0.630139405,-0.019686318285714287,6,1,0.2857142857142857,1.0,0.0,0.14285714285714285,0.3449129048571428,46.6,69,Strawberry,Integrated Pest,GH018,F06,0.456610483940604,410.173563212343,631.036251095912,6.09074655823696,0.942945683965721,Acting & Working
10,P0092,2,7,1,0.0,0,0.522888598630531,0.5698293056727676,-0.0027509407142857142,7,0,0.2857142857142857,0.5,0.5,0.0,0.39936029369767845,54.0,58,Tomato,High N,GH020,F01,0.501932555227706,481.308587745479,740.47475037766,9.81053281933226,0.884385262503438,Monitor
10,P0093,3,7,2,0.42857142857142855,2,0.5423922497716921,0.6339790532381656,-0.00042761257142857195,5,2,0.42857142857142855,0.6666666666666666,0.33333333333333337,0.21428571428571427,0.45954400224764724,62.1,30,Cucumber,Reduced Pest,GH012,F04,0.302988833471903,309.074691787373,475.499525826727,8.01367171640053,0.860302812026779,Monitor
10,P0094,4,7,4,0.2857142857142857,1,0.5760180986211152,0.7443585686225684,-0.012204606285714287,5,2,0.5714285714285714,1.0,0.0,0.14285714285714285,0.46202914173474163,62.4,29,Strawberry,Low N,GH009,F06,1.2,995.905886299934,1532.1629019999,4.6607454805543,0.939053640366864,Acting & Working
10,P0095,1,7,0,0.0,0,0.5116260022932985,0.6704758151447623,0.0,7,0,0.14285714285714285,0.0,1.0,0.0,0.5039046117721906,68.1,19,Strawberry,High N,GH006,F07,0.582626066020718,632.69684798255,973.379766126999,6.18939942393621,0.901514739631225,Monitor
10,P0096,2,7,2,0.14285714285714285,1,0.4560818360593003,0.6352262102789146,0.0044848661428571425,6,1,0.2857142857142857,1.0,0.0,0.07142857142857142,0.336233341254423,45.4,72,Tomato,Integrated Pest,GH004,F01,0.254426438268173,246.396845485096,379.072069977071,8.89659263867606,0.968281338580589,Act + Review
10,P0097,1,7,0,0.0,0,0.47197196691862203,0.6039802645242582,0.0,7,0,0.14285714285714285,0.0,1.0,0.0,0.477306391523989,64.5,25,Strawberry,High Light,GH018,F06,1.2,717.374404833991,1103.65293051383,5.31784519581986,0.897306775277352,Monitor
10,P0098,4,7,4,0.42857142857142855,2,0.5639055340470098,0.7078188237781017,-0.0013889755232426289,5,2,0.5714285714285714,1.0,0.0,0.21428571428571427,0.4581275295112407,61.9,31,Strawberry,Low N,GH013,F08,0.505647497675881,478.150460643987,735.616093298441,4.04578679459189,0.843880100978154,Acting & Working
10,P0099,1,7,2,0.14285714285714285,1,0.4607898196216609,0.5544404789766326,-0.015026048,6,1,0.14285714285714285,2.0,-1.0,0.07142857142857142,0.0682047630192245,9.2,102,Strawberry,High Light,GH016,F05,0.401445419288129,290.846067459049,447.455488398537,5.99576410420701,0.941659409575521,Acting & Working
10,P0100,2,7,3,0.0,0,0.4632052662992585,0.6106207002549031,-0.013472304285714286,7,0,0.2857142857142857,1.5,-0.5,0.0,0.2156768515305327,29.1,97,Pepper,Integrated Pest,GH001,F02,0.34121763275013,412.587988855585,634.750752085516,7.46519337377381,0.978009464639268,Acting & Working
10,P0101,2,7,3,0.42857142857142855,2,0.498782782418202,0.674231347,-0.021331886999999997,5,2,0.2857142857142857,1.5,-0.5,0.21428571428571427,0.27326396737142855,36.9,88,Strawberry,Integrated Pest,GH019,F08,0.389330162316348,455.404017119963,700.621564799943,5.04053944419204,0.905290655761557,Acting & Working
10,P0102,2,7,1,0.0,0,0.4960411608502157,0.6004967298912036,-0.0049292089999999995,7,0,0.2857142857142857,0.5,0.5,0.0,0.41162726338505284,55.6,50,Tomato,High Light,GH002,F01,0.348027048318469,283.53418899796,436.206444612247,10.8948679909821,0.973370914434879,Monitor
10,P0103,1,7,2,0.14285714285714285,1,0.41350658855164746,0.5971547578947086,-0.041493841428571425,6,1,0.14285714285714285,2.0,-1.0,0.07142857142857142,0.08529047458645488,11.5,100,Cucumber,High Light,GH007,F04,0.415571737244411,444.942841515158,684.527448484859,8.07164244261645,0.862762559172032,Acting & Working
10,P0104,4,7,3,0.42857142857142855,2,0.5546561188370219,0.6901572001795311,-0.021465312571428575,5,2,0.5714285714285714,0.75,0.25,0.21428571428571427,0.5010628800718124,67.7,22,Pepper,Low N,GH015,F02,0.247745566825016,197.860831593954,304.401279375314,5.34497372803098,0.869800356326676,Acting & Working
10,P0105,4,7,3,0.42857142857142855,2,0.5844919260681608,0.6920334947362735,-0.0040484090478701855,5,2,0.5714285714285714,0.75,0.25,0.21428571428571427,0.5018133978945094,67.8,21,Strawberry,Shade,GH006,F07,0.504739503540975,364.890854546779,561.370545456583,4.43127729709829,0.887811685849071,Acting & Working
10,P0106,4,7,2,0.14285714285714285,1,0.5677730024656955,0.7012368345946831,-0.026419749857142856,6,1,0.5714285714285714,0.5,0.5,0.07142857142857142,0.5340661624093018,72.1,13,Strawberry,Shade,GH016,F05,-0.0222625042079017,0.0,-33.3958221024047,4.81601230596465,0.89683244504632,Monitor
10,P0107,5,7,4,0.2857142857142857,1,0.5832602886340903,0.6872143675901027,-0.004133106714285714,5,2,0.7142857142857143,0.8,0.19999999999999996,0.14285714285714285,0.5148857470360411,69.6,17,Cucumber,Reduced Pest,GH012,F04,-0.119248360092752,0.0,-148.260947728959,7.58436479104376,0.965924146371629,Acting & Working
10,P0108,6,7,4,0.2857142857142857,1,0.5953089180221465,0.7139688924674847,-0.0012081775714285713,5,2,0.8571428571428571,0.6666666666666666,0.33333333333333337,0.14285714285714285,0.5879685093679463,79.4,6,Tomato,Reduced Pest,GH020,F01,0.184060978956704,142.405899045171,219.085998531033,10.6293123599203,0.976151367794104,Monitor
10,P0109,1,7,1,0.0,0,0.40900479012266006,0.5727258727341648,-0.012913942999999999,7,0,0.14285714285714285,1.0,0.0,0.0,0.26480463480795163,35.8,90,Cucumber,Integrated Pest,GH012,F04,0.302615180026047,202.70310102395,311.850924652231,8.53823199046797,0.911429712140528,Acting & Working
10,P0110,2,7,2,0.0,0,0.5271807341608227,0.7084387851887947,-0.01921694171428571,7,0,0.2857142857142857,1.0,0.0,0.0,0.35480408550408926,47.9,66,Cucumber,Low N,GH007,F04,0.196969148475787,175.991118839394,270.755567445222,8.1637676632337,0.937544198829632,Acting & Working
10,P0111,2,7,2,0.14285714285714285,1,0.4850191994396354,0.6755480115546353,0.0009875865714285715,6,1,0.2857142857142857,1.0,0.0,0.07142857142857142,0.35236206176471124,47.6,67,Strawberry,Control,GH016,F05,0.437027238603042,434.529376817442,668.506733565295,5.83153126585457,0.92786665644286,Act + Review
10,P0112,4,7,4,0.2857142857142857,1,0.5253509799616457,0.6603743485107435,0.0032961338571428573,5,2,0.5714285714285714,1.0,0.0,0.14285714285714285,0.4284354536900117,57.9,40,Strawberry,Control,GH009,F06,0.591833700592126,592.641209990334,911.755707677436,3.98852919297875,0.960474585613546,Act + Review
10,P0113,0,7,2,0.14285714285714285,1,0.43165190010618465,0.5237527331597185,-0.019634242285714285,6,1,0.0,0.0,1.0,0.07142857142857142,0.4202153789781731,56.8,44,Strawberry,High Light,GH013,F08,0.446873116436544,450.852890628304,693.619831735852,5.27334483600091,0.855089413958951,Monitor
10,P0114,3,7,2,0.14285714285714285,1,0.4941460385184445,0.6103064677606486,-0.011776744142857143,6,1,0.42857142857142855,0.6666666666666666,0.33333333333333337,0.07142857142857142,0.42864639662806897,57.9,40,Tomato,Integrated Pest,GH005,F01,0.494329020115492,464.542585806526,714.680901240809,7.99290858787629,0.918634476032863,Monitor
10,P0115,0,7,0,0.0,0,0.42013027236468486,0.5065108418123053,0.0,7,0,0.0,0.0,1.0,0.0,0.40260433672492213,54.4,57,Strawberry,Integrated Pest,GH013,F08,0.503262365318824,355.904590079595,547.545523199377,4.96216195845582,0.953166116956666,Monitor
10,P0116,2,7,2,0.0,0,0.46480400497120783,0.6186892313658514,-0.021259749714285712,7,0,0.2857142857142857,1.0,0.0,0.0,0.318904263974912,43.1,76,Cucumber,High Light,GH007,F04,0.449955887111346,424.916640091764,653.717907833483,8.91906255347023,0.948391796376454,Acting & Working
10,P0117,5,7,2,0.0,0,0.5662205632484822,0.7571920473497997,-0.016093251285714285,7,0,0.7142857142857143,0.4,0.6,0.0,0.6014482475113485,81.3,3,Tomato,Reduced Pest,GH020,F01,0.237209142646761,215.543294458544,331.60506839776,8.76407334243634,0.947444673397702,Monitor
10,P0118,4,7,3,0.14285714285714285,1,0.5373133827054446,0.682336452,-0.02344449657142857,6,1,0.5714285714285714,0.75,0.25,0.07142857142857142,0.4765060093714286,64.4,26,Strawberry,Reduced Pest,GH018,F06,-0.0206260388018563,0.0,-28.7727176631363,4.76798693722029,0.977368004868957,Acting & Working
10,P0119,3,7,4,0.8571428571428571,2,0.5092559892556141,0.6896985121644038,-0.0273601947078387,3,4,0.42857142857142855,1.3333333333333333,-0.33333333333333326,0.42857142857142855,0.3806413096276663,51.4,61,Strawberry,Control,GH013,F08,0.493770344491759,309.684565417752,476.437792950388,5.19568050051582,0.843962534220766,Acting & Working
10,P0120,5,7,3,0.42857142857142855,2,0.5784799207528194,0.7263094082770626,-0.019599292285714286,5,2,0.7142857142857143,0.6,0.4,0.21428571428571427,0.5812380490251107,78.5,7,Strawberry,Reduced Pest,GH009,F06,0.39937889865095,239.616032753631,368.640050390202,5.6223899007142,0.854853683249197,Monitor
11,P0001,5,7,5,0.8571428571428571,2,0.5832649525812007,0.6818335340339207,0.010254967601587913,3,4,0.7142857142857143,1.0,0.0,0.42857142857142855,0.5155905564707112,69.7,17,Strawberry,Low N,GH003,F08,0.524856889497287,341.779334081686,525.814360125671,4.15652718979129,0.861321690984907,Act + Review
11,P0002,4,7,4,0.2857142857142857,1,0.5653677667990464,0.678087234,-0.003427009197321242,5,2,0.5714285714285714,1.0,0.0,0.14285714285714285,0.4355206078857143,58.8,44,Strawberry,Shade,GH013,F08,0.287984903646003,222.112256638321,341.711164058956,4.37932800911927,0.860303423217187,Acting & Working
11,P0003,3,7,2,0.14285714285714285,1,0.5626482443095407,0.7038064037181764,-0.022306260285714287,6,1,0.42857142857142855,0.6666666666666666,0.33333333333333337,0.07142857142857142,0.4660463710110801,63.0,36,Strawberry,Shade,GH003,F08,0.399296841304606,354.129136854702,544.814056699541,5.37275515677355,0.904686135086969,Monitor
11,P0004,0,7,1,0.0,0,0.4969090113297015,0.5293929995044615,-0.0061279310000000005,7,0,0.0,0.0,1.0,0.0,0.4117571998017846,55.6,57,Tomato,Integrated Pest,GH002,F01,-0.161505764862522,0.0,-203.599696622431,9.74638465147957,0.913070694678013,Monitor
11,P0005,2,7,3,0.2857142857142857,2,0.4932075804423007,0.6124711262739774,-0.04861341228571429,6,1,0.2857142857142857,1.5,-0.5,0.14285714285714285,0.23784559336673378,32.1,96,Tomato,High N,GH004,F01,0.463783913825333,526.723889857584,810.344445934745,10.2721385397839,0.878086265442566,Acting & Working
11,P0006,0,7,0,0.0,0,0.48527534149817375,0.5430715866350558,0.0,7,0,0.0,0.0,1.0,0.0,0.4172286346540224,56.4,50,Strawberry,High N,GH008,F05,0.574844328932162,551.530617832617,848.508642819411,5.74626227475435,0.865216932572168,Monitor
11,P0007,4,7,1,0.14285714285714285,1,0.5434791268440075,0.606204721,-0.004493444,6,1,0.5714285714285714,0.25,0.75,0.07142857142857142,0.5460533169714286,73.8,14,Strawberry,Control,GH008,F05,0.368264914551657,250.165685814606,384.870285868625,4.61812181217741,0.910548952206912,Monitor
11,P0008,0,7,0,0.0,0,0.48807187132172297,0.5339279592017285,0.0,7,0,0.0,0.0,1.0,0.0,0.41357118368069146,55.9,55,Strawberry,Integrated Pest,GH009,F06,0.451819686177885,500.030430300054,769.277585077006,5.67517133224618,0.932349368777217,Monitor
11,P0009,1,7,0,0.0,0,0.47869462532023765,0.5920879290509681,0.0,7,0,0.14285714285714285,0.0,1.0,0.0,0.47254945733467296,63.8,33,Strawberry,Integrated Pest,GH018,F06,0.388218908095788,454.783516425772,699.666948347342,5.16004272930051,0.872025623479117,Monitor
11,P0010,1,7,0,0.0,0,0.5228378879430133,0.6033614404151081,0.0,7,0,0.14285714285714285,0.0,1.0,0.0,0.477058861880329,64.4,31,Strawberry,High N,GH013,F08,0.569836501232389,720.332111825839,1108.20324896283,5.20656653030462,0.870578552320923,Monitor
11,P0011,3,7,7,0.5714285714285714,1,0.5846226460711929,0.6928650704676542,-0.021228212635098782,3,4,0.42857142857142855,2.3333333333333335,-1.3333333333333335,0.2857142857142857,0.16047936152039496,21.7,98,Strawberry,Shade,GH009,F06,0.358223738425133,262.039320112434,403.13741555759,4.65830039120227,0.973685868254822,Acting & Working
11,P0012,3,7,0,0.0,0,0.4956724262363248,0.6206125204863633,0.0,7,0,0.42857142857142855,0.0,1.0,0.0,0.5553878653374025,75.0,12,Strawberry,Control,GH017,F08,0.437756636241149,484.109062942865,744.783173758253,4.08444175608863,0.941485010782994,Monitor
11,P0013,1,7,2,0.2857142857142857,1,0.46543961664457517,0.5613782421865579,-0.013702523999999999,5,2,0.14285714285714285,2.0,-1.0,0.14285714285714285,0.08169415401748027,11.0,99,Strawberry,High Light,GH008,F05,1.2,1405.05918172332,2161.62951034356,6.215299662461,0.844807158756211,Acting & Working
11,P0014,1,7,2,0.0,0,0.4990818171288022,0.558265662,-0.009288674428571429,7,0,0.14285714285714285,2.0,-1.0,0.0,0.05902055051428573,8.0,103,Strawberry,High Light,GH019,F08,0.322378716098348,278.611557651202,428.633165617233,5.09734619489553,0.977426384786829,Acting & Working
11,P0015,4,7,3,0.5714285714285714,2,0.5462520551798925,0.6349759695890087,0.003621117911816314,4,3,0.5714285714285714,0.75,0.25,0.2857142857142857,0.4897046735498892,66.2,25,Pepper,Low N,GH001,F02,0.39697658043991,300.964189566065,463.021830101638,6.77516165179568,0.841189463280864,Act + Review
11,P0016,1,7,1,0.0,0,0.4672070915426102,0.5771667706971257,-0.00900250657142857,7,0,0.14285714285714285,1.0,0.0,0.0,0.266580993993136,36.0,93,Strawberry,High N,GH019,F08,0.573744070357076,561.187205893806,863.364932144317,5.48179267431187,0.877094663431181,Acting & Working
11,P0017,5,7,3,0.5714285714285714,2,0.5808075198924667,0.6677117032897474,-0.0031215540000000008,5,2,0.7142857142857143,0.6,0.4,0.2857142857142857,0.5685132527444704,76.8,6,Tomato,Reduced Pest,GH004,F01,0.388706381056141,453.767033352578,698.103128234735,10.1892198477773,0.968425381214844,Monitor
11,P0018,4,7,2,0.2857142857142857,1,0.5562741026499688,0.6238179107824989,-0.004402439285714286,5,2,0.5714285714285714,0.5,0.5,0.14285714285714285,0.5138128785987139,69.4,18,Strawberry,Reduced Pest,GH013,F08,0.410618579623795,295.536322288319,454.671265058953,4.75401835172491,0.851254280294572,Monitor
11,P0019,0,7,0,0.0,0,0.4598813439375423,0.5337544097409577,0.0,7,0,0.0,0.0,1.0,0.0,0.4135017638963831,55.9,55,Tomato,Integrated Pest,GH002,F01,0.450886818429493,349.529896884712,537.738302899556,9.44292308611805,0.959660198590846,Monitor
11,P0020,0,7,0,0.0,0,0.428708830515518,0.5065367427181456,0.0,7,0,0.0,0.0,1.0,0.0,0.4026146970872583,54.4,65,Pepper,High Light,GH015,F02,0.490980848091023,408.613188568192,628.635674720295,7.3526614759353,0.860254835631991,Monitor
11,P0021,1,7,0,0.0,0,0.5277941599936727,0.5742110498939327,0.0,7,0,0.14285714285714285,0.0,1.0,0.0,0.4653987056718588,62.9,37,Tomato,High N,GH004,F01,0.225254633484569,216.631074098801,333.278575536617,8.39551734108012,0.865093750882083,Monitor
11,P0022,2,7,1,0.0,0,0.4916787931464656,0.5608177260796037,0.0005117534285714286,7,0,0.2857142857142857,0.5,0.5,0.0,0.3957556618604129,53.5,68,Strawberry,High N,GH017,F08,0.0313574214931577,28.5579562225701,43.9353172654924,5.89675286493524,0.949854286261891,Act + Review
11,P0023,2,7,1,0.14285714285714285,1,0.4944907588613669,0.592962386,-0.009752569857142858,6,1,0.2857142857142857,0.5,0.5,0.07142857142857142,0.4193278115428571,56.6,49,Strawberry,High N,GH016,F05,0.425983903085394,371.954749938676,572.238076828733,6.32497823681437,0.965359367925693,Monitor
11,P0024,0,7,0,0.0,0,0.45841133942813067,0.5196620910764614,0.0,7,0,0.0,0.0,1.0,0.0,0.4078648364305846,55.1,62,Strawberry,Integrated Pest,GH017,F08,0.368130925916703,290.15148480065,446.386899693307,6.02608407595902,0.904502805650122,Monitor
11,P0025,4,7,2,0.14285714285714285,1,0.5787760763530655,0.6929652073921005,0.0002739638571428573,6,1,0.5714285714285714,0.5,0.5,0.07142857142857142,0.5307575115282688,71.7,16,Pepper,Shade,GH001,F02,0.419569954648675,298.504140615432,459.237139408356,6.43286178658735,0.845387715508311,Act + Review
11,P0026,3,7,3,0.42857142857142855,2,0.50257093596804,0.6243511297760224,-0.017029406285714286,5,2,0.42857142857142855,1.0,0.0,0.21428571428571427,0.38902616619612324,52.6,73,Cucumber,Control,GH007,F04,0.371329939231413,331.489812648674,509.984327151807,7.41241326413087,0.884142736429755,Acting & Working
11,P0027,5,7,5,0.2857142857142857,2,0.5752015266062921,0.6518266856984312,-0.019325551714285714,6,1,0.7142857142857143,1.0,0.0,0.14285714285714285,0.4607306742793725,62.2,39,Strawberry,Shade,GH003,F08,-0.183195847366005,0.0,-252.668691087833,5.36914133623583,0.842141054956938,Acting & Working
11,P0028,0,7,0,0.0,0,0.4910740792233817,0.5434049946886447,0.0,7,0,0.0,0.0,1.0,0.0,0.4173619978754579,56.4,50,Strawberry,Integrated Pest,GH017,F08,0.468241958528752,496.026207086059,763.11724167086,5.99441837318317,0.888884315918354,Monitor
11,P0029,4,7,3,0.2857142857142857,1,0.5539416695267799,0.6305534645937357,-0.01843024128571429,5,2,0.5714285714285714,0.75,0.25,0.14285714285714285,0.46650710012320856,63.0,36,Pepper,Reduced Pest,GH014,F02,0.233694777938216,186.828496625842,287.428456347449,6.93057250674636,0.932303402644176,Acting & Working
11,P0030,0,7,0,0.0,0,0.44507258885703876,0.5219230758775362,0.0,7,0,0.0,0.0,1.0,0.0,0.4087692303510145,55.2,61,Cucumber,High N,GH012,F04,0.473136476044743,527.768585501223,811.951670001882,8.10306858769739,0.877130258507069,Monitor
11,P0031,0,7,0,0.0,0,0.45833791201225915,0.5383494870869063,0.0,7,0,0.0,0.0,1.0,0.0,0.4153397948347626,56.1,53,Strawberry,High Light,GH019,F08,-0.0491054204292595,0.0,-71.6683877809524,5.28293987670345,0.931282637381732,Monitor
11,P0032,0,7,0,0.0,0,0.4515626669300035,0.5336416398098683,0.0,7,0,0.0,0.0,1.0,0.0,0.41345665592394737,55.9,55,Tomato,Integrated Pest,GH020,F01,0.39767715275153,342.1475118435,526.380787451538,8.89186068270573,0.969847227527293,Monitor
11,P0033,0,7,2,0.0,0,0.44655230688634934,0.5006854427584577,-0.008233181857142858,7,0,0.0,0.0,1.0,0.0,0.4002741771033831,54.1,67,Strawberry,High Light,GH008,F05,0.515716004962103,405.664026650867,624.098502539796,6.23573757569269,0.905259426201821,Monitor
11,P0034,0,7,0,0.0,0,0.46901583041475586,0.5231737739843225,0.0,7,0,0.0,0.0,1.0,0.0,0.40926950959372904,55.3,60,Strawberry,High Light,GH016,F05,0.609267211237733,652.300744083434,1003.53960628221,4.19677366798889,0.868995338493175,Monitor
11,P0035,4,7,2,0.42857142857142855,2,0.5402639964232105,0.6024387470086685,-0.0006619055139525998,5,2,0.5714285714285714,0.5,0.5,0.21428571428571427,0.5159754988034674,69.7,17,Strawberry,Control,GH016,F05,0.0085800305008888,8.35544171637071,12.8545257174934,4.77791159248861,0.969179994249569,Monitor
11,P0036,0,7,0,0.0,0,0.4232573510478715,0.5487226063745302,0.0,7,0,0.0,0.0,1.0,0.0,0.4194890425498121,56.7,48,Cucumber,Integrated Pest,GH007,F04,0.398186567087081,281.039962737864,432.369173442868,8.1236280418048,0.972419925531964,Monitor
11,P0037,2,7,2,0.2857142857142857,1,0.46384455426102417,0.6162092771616972,-0.0063936327142857146,5,2,0.2857142857142857,1.0,0.0,0.14285714285714285,0.3393408537218217,45.8,83,Tomato,Control,GH020,F01,0.284431810778002,322.530422894547,496.200650606996,9.51592871076764,0.858886791548658,Acting & Working
11,P0038,0,7,0,0.0,0,0.44810708178500297,0.51940921,0.0,7,0,0.0,0.0,1.0,0.0,0.407763684,55.1,62,Strawberry,High Light,GH018,F06,0.404747021128695,311.026899306983,478.502922010742,6.55699674190709,0.965949394727531,Monitor
11,P0039,0,7,0,0.0,0,0.3997760170196734,0.4855110511090449,0.0,7,0,0.0,0.0,1.0,0.0,0.394204420443618,53.3,69,Tomato,High Light,GH020,F01,0.357287951701255,366.620365424354,564.031331422083,10.4959942655711,0.880900883357377,Monitor
11,P0040,3,7,3,0.5714285714285714,2,0.48988465504457324,0.6050425233832205,0.005550792000000001,4,3,0.42857142857142855,1.0,0.0,0.2857142857142857,0.3920170093532882,53.0,72,Tomato,Control,GH005,F01,0.36305996051431,248.407276448629,382.165040690199,8.82508714434094,0.857944562050834,Act + Review
11,P0041,7,7,6,0.42857142857142855,2,0.5977238751497808,0.6316905627562501,-0.028825395142857143,5,2,1.0,0.8571428571428571,0.1428571428571429,0.21428571428571427,0.5633905108167858,76.1,8,Tomato,Reduced Pest,GH004,F01,0.433761181498672,271.349042973282,417.460066112742,9.70687653473349,0.856530736632655,Acting & Working
11,P0042,3,7,3,0.42857142857142855,2,0.5094178484900685,0.6167368000945768,-0.013014014142857144,5,2,0.42857142857142855,1.0,0.0,0.21428571428571427,0.385980434323545,52.1,74,Tomato,Control,GH002,F01,0.505013895069499,452.752019947813,696.541569150481,8.24303980984818,0.946323010791925,Acting & Working
11,P0043,1,7,1,0.14285714285714285,1,0.43395400640935244,0.5780264113081537,-0.002426288571428571,6,1,0.14285714285714285,1.0,0.0,0.07142857142857142,0.2776391359518329,37.5,90,Strawberry,High Light,GH009,F06,1.17804318199238,906.535085544342,1394.66936237591,6.35796311601322,0.852381952018638,Acting & Working
11,P0044,3,7,3,0.42857142857142855,1,0.5466445380916272,0.6027315784794721,-0.017077771,4,3,0.42857142857142855,1.0,0.0,0.21428571428571427,0.3803783456775031,51.4,76,Strawberry,Control,GH017,F08,0.551477061023092,422.410858210109,649.862858784784,4.90611480510236,0.946841244104887,Acting & Working
11,P0045,1,7,0,0.0,0,0.502276357534458,0.6053167235225395,0.0,7,0,0.14285714285714285,0.0,1.0,0.0,0.47784097512330154,64.6,30,Tomato,Integrated Pest,GH005,F01,0.553244110245513,637.531925296936,980.818346610671,9.22574451000777,0.873546597558066,Monitor
11,P0046,2,7,2,0.5714285714285714,2,0.4916518542125652,0.5953814752981567,-0.02509268085714286,5,2,0.2857142857142857,1.0,0.0,0.2857142857142857,0.352438304404977,47.6,81,Tomato,High N,GH020,F01,0.447538623773926,523.058989273555,804.706137343931,9.33656393974068,0.898629730589209,Acting & Working
11,P0047,5,7,4,0.42857142857142855,2,0.5709024303672389,0.6537531809779775,-0.024554769,5,2,0.7142857142857143,0.8,0.19999999999999996,0.21428571428571427,0.5122155581054768,69.2,19,Pepper,Low N,GH014,F02,0.429831384412419,326.758348278708,502.705151198012,6.13818320342778,0.86002247879941,Acting & Working
11,P0048,7,7,7,0.8571428571428571,2,0.6143932265437541,0.6488808480925796,-0.027137758714285715,3,4,1.0,1.0,0.0,0.42857142857142855,0.5738380535227461,77.5,4,Cucumber,Shade,GH007,F04,0.270012934175306,277.59450898656,427.068475363939,6.66432904645803,0.931373771597142,Acting & Working
